Final Coding,Word_count with stopwords,Review_length,NN,NNP,JJ,VB,RB,negative,neutral,positive,Tone_code,Review_Text
0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,i love it
0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,cool
0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,cool
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.278,0.722,0,so cool
0.0,2.0,86.0,83.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,poooooooooooooooooooooooooooooooooooooooooo poooooooooooooooooooooooooooooooooooooooooo
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,l
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,3.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,magimoble is ligit
0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,ya
0.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,cliff
0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,assam
0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,yiun
0.0,2.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.278,0.722,5,really cool
0.0,3.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.583,0,makes me giggle
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,3.0,9.0,5.0,2.0,2.0,1.0,0.0,0.0,0.358,0.642,5,lots of fun!
0.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,my dog
0.0,2.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.218,0.782,5,how fun!
0.0,3.0,12.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,5,cute cute cute
0.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,awesome!
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,12.0,5.0,0.0,2.0,1.0,0.0,0.0,0.204,0.7959999999999999,5,fantastic app!
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,awesome!
0.0,1.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,brilliant.
0.0,3.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0,0.32299999999999995,0.677,5,love the app
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,12.0,7.0,1.0,4.0,0.0,0.0,0.0,0.217,0.7829999999999999,3,funniest ever
0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,great
0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,i love it
0.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,funner!
0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,i heart it!
0.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.204,0.7959999999999999,5,loved it
0.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5,fun fun
0.0,2.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,0.223,0.777,5,so adorable
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,2.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,0.233,0.767,0,so cute
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.185,0.815,5,great app!
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,i love it.
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,hilarious
0.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,hilarious!
0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.33899999999999997,0.6609999999999999,5,i loved it
0.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,clever.
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,adorable!
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,3.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,0.32299999999999995,0.677,5,love it xx
0.0,1.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,neeeeet
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,solely
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5,fab fun
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,3.0,9.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5,fun fun fun
0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5,fun.
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,4.0,10.0,7.0,1.0,2.0,0.0,0.0,0.0,0.43700000000000006,0.563,0,it is so cute.
0.0,3.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.308,0.6920000000000001,5,best app ever!
0.0,2.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.185,0.815,5,awesome app!
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.233,0.767,5,too fun
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,4.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.612,0.38799999999999996,0,it is worth it.
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.204,0.7959999999999999,5,loved it
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,awesome!
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,3.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,this app rocks!
0.0,2.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.233,0.767,3,very cute
0.0,1.0,9.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5,wonderful!!!
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,16.0,10.0,1.0,2.0,0.0,1.0,0.0,0.223,0.777,5,very entertaining!
0.0,3.0,15.0,9.0,0.0,2.0,0.0,0.0,0.0,0.426,0.574,5,this is hilarious
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,2.0,10.0,5.0,0.0,3.0,0.0,0.0,0.0,0.16699999999999998,0.833,5,it's awesome!!!
0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,gold
0.0,3.0,19.0,10.0,0.0,3.0,0.0,0.0,0.0,0.115,0.885,5,amazing and beautiful
0.0,3.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.345,0.655,5,it is amazing
0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,i love it
0.0,1.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5,excellent
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,1.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5,fantastic
0.0,1.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5,fantastic
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,2.0,16.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,worked incredible.
0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,nice!!!
0.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.196,0.804,5,great app
0.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.303,0.6970000000000001,5,cool app
0.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.196,0.804,5,awesome app
0.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.256,0.7440000000000001,5,good app
0.0,3.0,9.0,6.0,0.0,2.0,1.0,0.0,0.0,0.125,0.875,5,love it lol
0.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.23800000000000002,0.762,5,really good
0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,great
0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,great
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,awesome
0.0,2.0,13.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,it's incredible
0.0,2.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.233,0.767,5,fun app.
0.0,4.0,11.0,9.0,2.0,0.0,2.0,0.0,0.0,0.478,0.522,5,so far so good !
0.0,5.0,12.0,7.0,2.0,1.0,0.0,0.0,0.0,0.615,0.385,7,i like it so far...
0.0,3.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,yup it works
0.0,2.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,very spooky!
0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,engaging
0.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,radical
0.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.192,0.8079999999999999,5,love it
0.0,1.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,coolness
0.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,be open
0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,i'm
0.0,2.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,well done.
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,how
0.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,it is real
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.182,0.818,5,love it!
0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,great
0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,bla bla
0.0,1.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,walmart
0.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,he burped
0.0,2.0,6.0,4.0,1.0,0.0,1.0,0.0,0.778,0.222,0.0,0,bad dog
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,lol
0.0,8.0,22.0,16.0,4.0,3.0,0.0,0.0,0.261,0.522,0.217,2,he is just rude and i like it
0.0,6.0,17.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3,all he do is sit there
0.0,4.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0,0.6679999999999999,0.332,5,it is so silly
0.0,5.0,16.0,14.0,2.0,2.0,0.0,0.0,0.344,0.6559999999999999,0.0,6,it is too much bored
0.0,5.0,15.0,12.0,2.0,1.0,0.0,0.0,0.0,0.615,0.385,5,i like how he farts
0.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,makasih ya
0.0,3.0,12.0,6.0,1.0,4.0,0.0,0.0,0.574,0.426,0.0,6,him mocking me
0.0,5.0,14.0,10.0,0.0,2.0,0.0,0.0,0.0,0.58,0.42,5,it is good and all
0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,lol!
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,lol
0.0,4.0,12.0,11.0,1.0,1.0,0.0,0.0,0.0,0.435,0.565,5,i just loved it
0.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,the burps
0.0,4.0,13.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,this game is hit
0.0,3.0,24.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,follow ig nisrina_nabila13
0.0,3.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,best game ever
0.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,ha ha ha
0.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.204,0.7959999999999999,5,loved it
0.0,4.0,13.0,9.0,1.0,2.0,0.0,0.0,0.0,0.545,0.455,7,i like this game
0.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,he cerses
0.0,3.0,15.0,12.0,0.0,1.0,0.0,0.0,0.0,0.465,0.535,0,please install it.
0.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,123 asha ml loo
0.0,5.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,i am all over it
0.0,3.0,10.0,7.0,2.0,2.0,0.0,0.0,0.0,0.385,0.615,5,its so funny
0.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,0.778,0.222,0.0,4,it's bad
0.0,3.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,0.524,0.47600000000000003,3,never get bored
0.0,2.0,64.0,59.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,loooooooooooooooooovvvvvvvvvvvvvveeeeeeeeeeeeeeeeeeeeeee ittttttt!
0.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,5,i like it
0.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,"jcy,ugii"
0.0,4.0,12.0,9.0,2.0,0.0,0.0,0.0,0.0,0.545,0.455,7,i like the game
0.0,2.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,its helarious!!!!!
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,........
0.0,4.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,i m syed alpha
0.0,2.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,chase williams
0.0,2.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,0.23800000000000002,0.762,5,so funny
0.0,3.0,13.0,8.0,1.0,2.0,1.0,0.0,0.0,0.33899999999999997,0.6609999999999999,0,loved this game
0.0,2.0,19.0,16.0,1.0,1.0,1.0,0.0,0.0,0.256,0.7440000000000001,5,soooooooooooooo good
0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,amazing
0.0,3.0,24.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5,whatever whatever whatever
0.0,3.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.345,0.655,5,a dog lover
0.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,he eloded.
0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,hehehehehehehehehehee...
0.0,2.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.244,0.7559999999999999,0,so nice
0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.677,5,i love it
0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,lives it
0.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,5,it amazing !!!
0.0,2.0,13.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0,it's fentablous
0.0,2.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.256,0.7440000000000001,5,it funny
0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,woof!
0.0,1.0,19.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0,fuuuuuuuuuuuuuuuuun!
0.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,so much
0.0,2.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,asome game
0.0,3.0,11.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,dc etc renege
0.0,5.0,16.0,11.0,3.0,1.0,0.0,0.0,0.0,0.615,0.385,7,it is just like real
0.0,2.0,15.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,latosha muhammad
0.0,1.0,12.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,awesomesauce
0.0,3.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,do the lab
0.0,2.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,blue pink
0.0,5.0,15.0,11.0,2.0,2.0,0.0,0.0,0.0,0.615,0.385,3,i like it very much
0.0,2.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,maxine miller
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,ben
0.0,3.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.41700000000000004,0.583,5,lol so col
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,lol
0.0,3.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,5,i like this
0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,hua hua
0.0,3.0,17.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,houses in hayatabad
0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4,nuts
0.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,5,i like it
0.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.312,0.688,0,its ok
0.0,2.0,10.0,5.0,0.0,3.0,1.0,0.0,0.0,0.204,0.7959999999999999,0,so funniest
0.0,3.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,5,i like sincez
0.0,2.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,aku suka
0.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,what up
0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,bhaktws
0.0,2.0,18.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,rehabilitation hpew
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,no
0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,hi
0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,super
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,f
0.0,3.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.385,0.615,5,very good game
0.0,1.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5,"it""funny"
0.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,yash kat
0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,amazing!!
0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,rhett
0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,super!
0.0,2.0,27.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,vfh4oirp84je4pkknlrtkjgp ogu
0.0,2.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.256,0.7440000000000001,5,good game
0.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,guyhgfgh
0.0,2.0,19.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,fart pffffffffffffff
0.0,3.0,10.0,7.0,1.0,2.0,0.0,0.0,0.63,0.37,0.0,0,he is stupid
0.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0,j.cesar
0.0,3.0,18.0,12.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,it's because eeriment
0.0,3.0,13.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,it to halarious.
0.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.583,5,i like it!
0.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.41700000000000004,0.583,5,i like it!
0.0,2.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.25,0.75,5,cute game
0.0,3.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.465,0.535,0,it is cool
0.0,1.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,wahahahaha!!
0.0,3.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,5,i like it's
0.0,2.0,7.0,5.0,1.0,2.0,0.0,0.0,0.0,0.256,0.7440000000000001,5,he funny
0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,good
0.0,3.0,10.0,7.0,2.0,2.0,0.0,0.0,0.0,0.385,0.615,5,its so funny
0.0,3.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.408,0.5920000000000001,5,a good app
0.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.444,0.556,5,i like it
0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,dd
0.0,2.0,17.0,10.0,2.0,1.0,0.0,0.0,0.706,0.294,0.0,0,crazy excpirimemts
0.0,2.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,0.23800000000000002,0.762,5,so funny
0.0,3.0,13.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0,ilove this game
0.0,3.0,12.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,accha game hai
0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,it us
0.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,kisssssssaasa
0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,qwrty
0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,super
0.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,ffffffff
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,q
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,klj
0.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,y mn vt
0.0,3.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,it is epic
0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,oh
0.0,1.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,ndhhdbdbdbdbbd
0.0,3.0,13.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,black and white
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,yes
0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,dog
0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,tare
0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,lived it
0.0,3.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,it is osom
0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,hhahaha
0.0,1.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,everything
0.0,3.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,dvd bbc cf
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1234
0.0,3.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,tom vs ben
0.0,2.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,ilike this
0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,he
0.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,the dog
0.0,4.0,12.0,9.0,0.0,2.0,0.0,0.0,0.0,0.435,0.565,0,it is super app
0.0,2.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,nope where
